path,type,Language,translationOf,id,title,text,description,hebergementsConcernes,maisonsTourisme,startDate,endDate,state,image
sejour-fute/halloween-a-comblain-au-pont,SejourFute,it,sejour-fute/halloween-magie-et-enchantement-a-comblain-au-pont,halloween-a-comblain-au-pont,Halloween a Comblain-au-Pont,"<p align=""center""><img class=""image-inline"" src=""halloween-comblain-au-pont"" alt=""gîte et chambre d'hôtes pour Halloween à Comblain au Pont"" /><br /></p>
<p>La Strega Barbastella e l’Elfo della Luce vi invitano ad entrare nel mondo meraviglioso della magia e dell’incanto alla Grotte de l’Abîme (Grotta dell’Abisso) ed al Centre d’Interprétation de la Chauve-Souris (Centro d’Interpretazione del Pipistrello).</p>
<p><b>Alla Grotte de l’Abîme</b></p>
<p>L’Elfo e le sue lucciole magiche vi guidano nelle profondità alla scoperta di un mondo segreto e fantasmagorico in cui si può assistere alla danza dei fuochi fatui.</p>
<p><b>Al Centre d’Interprétation de la Chauve-Souris</b></p>
<p>Questo curioso edificio che sovrasta l’antica cava del Grand Banc è l’antro della strega « Barbastella ». Illusione o stregoneria ? In un ambiente che suscita sorpresa e stupore, cercherete di scoprire i segreti di questo personaggio enigmatico e dei suoi amici pipistrelli.</p>
<p><i><b>Informazioni pratiche e prenotazioni<br /></b></i></p>
<p><i>I siti saranno aperti tutti i giorni dal 25 ottobre al 2 novembre.<br />Visita guidata alle ore: 10:30, 12:30, 14:00, 15:30, 17:00 (durata 1h15).<br />Bureau du Tourisme - Place Leblanc, 
1 à 4170 Comblain-au-Pont<br />04/369 26 44 - <a href=""mailto:tourisme@comblainaupont.be"">tourisme@comblainaupont.be</a></i></p>
<p class=""discreet"">Per saperne di più...</p>
<ul><li>
<p class=""discreet""><a href=""http://www.comblainaupont.be/"" target=""_blank"">Ufficio Turistico di Comblain au Pont</a></p>
</li><li>
<p class=""discreet""><a href=""http://www.ourthe-ambleve.be/"" target=""_blank"">Casa del Turismo Pays d’Ourthe-Amblève</a></p>
</li></ul>
<p></p>","Dal 25 ottobre al 2 novembre 2008, la Strega Barbastella e l’Elfo della Luce sbarcano a Comblain-au-Pont per festeggiare Halloween.",,16,2008/09/11,2008/11/02,publish,
sejour-fute/halloween-a-comblain-au-pont/halloween-comblain-au-pont,Image,,,halloween-comblain-au-pont,Halloween Comblain-au-Pont,,logement,,,,,publish,http://localhost:6080/gites_wallons/plone/sejour-fute/halloween-a-comblain-au-pont/halloween-comblain-au-pont
sejour-fute/halloween-a-comblain-au-pont/halloween-comblain-au-pont-1,Vignette,,,halloween-comblain-au-pont-1,Halloween Comblain-au-Pont,,vakantiewoning,,,,,publish,http://localhost:6080/gites_wallons/plone/sejour-fute/halloween-a-comblain-au-pont/halloween-comblain-au-pont-1
sejour-fute/festival-de-chassepierre,SejourFute,fr,,festival-de-chassepierre,Festival de Chassepierre,"
<p align=""center""><img class=""image-inline"" src=""festival-chassepierre"" alt=""Festival des rues de Chassepierre"" /><br /></p>
<p>Le Festival Chassepierre s’affiche comme une référence majeure dans les arts du cirque et de la rue en Europe. Quelque 40 compagnies professionnelles s’y retrouvent chaque été pour offrir, au cœur du village et sur les prairies qui le bordent, plusieurs dizaines de spectacles.
Une programmation qu’Alain Schmitz, directeur artistique, nourrit aux 4 coins du monde.</p>
<p>A travers cette approche, l’édition 2008 accueillera notamment « Dervish in progress » de ZIYA AZAZI, un spectacle de danse contemporaine qui associe art et conviction religieuse. Et la Compagnie 1 Watt, avec son spectacle « le mur », où deux hommes construisent une palissade à la fois témoin et acteur d’un sens politique aigu.</p>
<p>Le sens de la sensualité trouvera également à s’exprimer avec Inko’Nito &amp; Cie et le spectacle « Rouge garance » : une interaction tout en couleur avec le public qui se verra offrir des bouquets tout spécialement confectionnés.</p>
<p>Chassepierre, c’est aussi le sens de la rencontre avec La Cie de la Casquette et son spectacle de danse interactif « P’tit bal », ou encore la Cie du Ruisseau qui vous fera bouger aux sons des vieux vinyles grâce à DJ Muzett.</p>
<p>Enfin, la Fête des Artistes fait depuis toujours part belle au sens du goût et de l’odorat en déployant les étals des meilleurs artisans gastronomiques de la région.</p>
<p class=""discreet"">En savoir plus...</p>
<ul><li>
<p class=""discreet""><a href=""http://www.chassepierre.be"" target=""_blank"">Festival international des Arts de la rue de Chassepierre<br /></a></p>
</li>
<li>
<p class=""discreet""><a href=""http://www.semois-tourisme.be"" target=""_blank"">Maison du Tourisme du Pays de la Semois entre Ardenne et Gaume</a></p>
</li></ul>
<br />","Les 23 et 24 août 2008, le village de Chassepierre s'ouvre aux arts du cirque et de la rue.",,26,2008/07/28,2008/08/24,publish,
sejour-fute/festival-de-chassepierre/festival-des-arts-des-rues-de-chassepierre,Vignette,,,festival-des-arts-des-rues-de-chassepierre,Festival des arts de la rue de Chassepierre,,logement gîte et chambre d'hôtes à Chassepierre,,,,,publish,http://localhost:6080/gites_wallons/plone/sejour-fute/festival-de-chassepierre/festival-des-arts-des-rues-de-chassepierre
sejour-fute/festival-de-chassepierre/festival-chassepierre,Image,,,festival-chassepierre,Festival Chassepierre,,"hébergement à Chassepierre : Festival des arts du cirque et de la rue, gîte et chambre d'hôtes",,,,,publish,http://localhost:6080/gites_wallons/plone/sejour-fute/festival-de-chassepierre/festival-chassepierre
sejour-fute/t-kaartactie-voor-gites,SejourFute,nl,sejour-fute/action-t-en-gites,t-kaartactie-voor-gites,T+ Kaartactie voor gites,"
<p align=""center""><img class=""image-inline"" src=""action-t-en-gites-1"" alt=""Action T+ en gîtes"" /><br /></p>
<p>Geniet van een weekend, midweek of een weekje vakantie zonder dat u uw spaarpot moet aanspreken. Met zijn tweetjes, met het hele gezin of in groep, alle formules zijn mogelijk.</p>
<p><b>De Gîtes de Wallonie bieden voor elk verblijf in de periode van 17 februari tot 31 december 2009 :</b><br /><b>- 10% op het huurbedrag*</b></p>
<p class=""discreet"">Dit arrangement is een exclusief aanbod uit de T+ Kaart. Download of bestel ze op de <a href=""http://www.cartetplus.be/"" target=""_blank"">website van de T+ Kaart</a>!</p>
<p class=""discreet"">* -10% op het huurbedrag (zonder taksen en kosten) voor elk verblijf in de periode van 17 februari tot 31 december 2009.</p>
",Voor elk verblijf in de periode van 15 juni tot 31 december 2008 : -10% met de T+ Kaart,916|694|678|541|1170|1007|873|1262|1039|1256|1257|1242|312|570|878|415|666|76|1072|249|1119|1102|908|403|1243|944|30|32|149|1529|1528|414|669|670|375|662|1282|1259|226|60|59|58|368,,2009/02/17,2009/12/31,publish,
sejour-fute/t-kaartactie-voor-gites/action-t-en-gites,Vignette,,,action-t-en-gites,Action T+ en gîtes,,,,,,,publish,http://localhost:6080/gites_wallons/plone/sejour-fute/t-kaartactie-voor-gites/action-t-en-gites
sejour-fute/t-kaartactie-voor-gites/action-t-en-gites-1,Image,,,action-t-en-gites-1,Action T+ en gîtes,,,,,,,publish,http://localhost:6080/gites_wallons/plone/sejour-fute/t-kaartactie-voor-gites/action-t-en-gites-1
sejour-fute/pas-a-pas,SejourFute,fr,,pas-a-pas,Exposition de sculptures à Louveigné,"<p align=""center""><img class=""image-inline"" src=""pas-a-pas-exposition-hebergement-louveigne"" alt=""Pas à Pas exposition hébergement Louveigné"" /><br /></p>
<p>Circuit artistique Pas à  Pas 2009</p>
<p>Au cœur de la campagne ardennaise, Adzeux  surmonte  la commune de Louveigné.</p>
<p>C’est la que Brigitte Danse a transformé une prairie en un 
vaste jardin et y expose 40 sculpteurs internationaux qui ne pouvaient trouver 
endroit plus adapté que cette galerie en plein air ouverte à tous les ventes…et 
à tous les curieux qui peuvent la parcourir durant un mois.</p>
<p></p>
<p>A force de rencontrer des artistes lors de différents 
symposiums, elle leur a proposé de montrer leurs œuvres chez elle, ce qui en 
fait une exposition internationale composée d’artistes ukrainien, américain, 
allemand, français présentent  leurs dernières créations.</p>
<p>Plus de 400 sculptures jalonnent un parcours végétal aménagé 
avec soins pour offrir un écrin naturel aux œuvres figuratives ou pièces 
abstraites.</p>
<p>Composé d’arbustes indigènes, le cadre incite à donner libre 
cours à son imagination.</p>

<p class=""discreet"">Ouvert les week-ends de 14h à 19 heures du 12 septembre 
jusqu’au 4 octobre 2009 <br> rue d’Adzeux 16, 4141 Louveigné, renseignements : 
0474/69.84.38, entrée gratuite.</p>
<p></p>
<br />
<p class=""discreet"">En savoir plus...</p>
<ul><li>
<p class=""discreet""><a href=""http://www.brigittedanse.be"" target=""_blank"">Brigitte Danse artiste-sculptrice</a></p>
</li></ul>
<ul><li>
<p class=""discreet""><a href=""http://www.pasapas.eu/"" target=""_blank"">Pas à pas</a></p>
</li></ul>
<ul><li>
<p class=""discreet""><a href=""http://www.ourthe-ambleve.be/"" target=""_blank"">Maison du tourisme Ourthe-Amblève</a></p>
</li></ul>","Du 12 septembre au 18 octobre 2009, Pas à pas, exposition internationale de sculptures à Louveigné",,16,2009/05/26,2009/10/19,publish,
sejour-fute/pas-a-pas/pas-a-pas-exposition-a-louveigne-logement,Vignette,,,pas-a-pas-exposition-a-louveigne-logement,Pas à Pas exposition à Louveigné logement,,"Louveigné gîte et chambre d'hôtes, pas à pas",,,,,publish,http://localhost:6080/gites_wallons/plone/sejour-fute/pas-a-pas/pas-a-pas-exposition-a-louveigne-logement
sejour-fute/pas-a-pas/pas-a-pas-exposition-hebergement-louveigne,Image,,,pas-a-pas-exposition-hebergement-louveigne,Pas à Pas exposition hébergement Louveigné,,chambre d'hôtes Louveigné Pas à Pas,,,,,publish,http://localhost:6080/gites_wallons/plone/sejour-fute/pas-a-pas/pas-a-pas-exposition-hebergement-louveigne
sejour-fute/festival-de-lete-mosan-1,SejourFute,nl,sejour-fute/festival-de-lete-mosan,festival-de-lete-mosan-1,Festival ‘Zomer aan de Maas’,"
<p align=""center""><img class=""image-inline"" src=""festival-zomer-aan-de-maas-namen"" alt=""Festival ‘Zomer aan de Maas’ Namen"" /><br /></p>
<p>De 32e editie van het ‘Festival de l'Eté Mosan’ zet opnieuw de architecturale rijkdom en de verscheidenheid van de landschappen en plaatsen in de Maasvallei in de kijker met muziek.</p>
<p>Net zoals de troubadours in vroegere tijden, brengen de musici die werden uitgenodigd voor het FEM hun muziek doorheen de hele streek. De spektakels die geprogrammeerd worden op de verschillende sites in de provincies Namen, Luik, Henegouwen en Waals-Brabant vormen een uitstekende gelegenheid om kastelen en historische of charmante plaatsen te bezoeken.</p>
<br />
<p class=""discreet"">Meer vernemen...</p>
<ul><li>
<p class=""discreet""><a href=""http://www.etemosan.be/"">Eté 
Mosan</a></p>
</li></ul>
<ul><li>
<p class=""discreet""><a href=""http://www.mtpn.be/"" target=""_blank"">Maison du tourisme du pays de Namur</a></p>
</li></ul>
",Van 11 juli tot 11 september 2009: festival ‘Zomer aan de Maas’ in Wallonië,,34,2009/05/15,2009/09/12,publish,
sejour-fute/festival-de-lete-mosan-1/festival-zomer-aan-de-maas,Vignette,,,festival-zomer-aan-de-maas,Festival ‘Zomer aan de Maas’,,"vakantiewoning Namur, Festival ‘Zomer aan de Maas’",,,,,publish,http://localhost:6080/gites_wallons/plone/sejour-fute/festival-de-lete-mosan-1/festival-zomer-aan-de-maas
sejour-fute/festival-de-lete-mosan-1/festival-zomer-aan-de-maas-namen,Image,,,festival-zomer-aan-de-maas-namen,Festival ‘Zomer aan de Maas’ Namen,,gastenkamers en gîtes Festival ‘Zomer aan de Maas’,,,,,publish,http://localhost:6080/gites_wallons/plone/sejour-fute/festival-de-lete-mosan-1/festival-zomer-aan-de-maas-namen
sejour-fute/festival-medieval-a-bouillon,SejourFute,nl,sejour-fute/festival-medieval,festival-medieval-a-bouillon,Middeleeuws festival in Bouillon,"<p>De straten worden het decor voor dorpelingen en boeren, vuurspuwers en koorddansers… Evenementen in de straten en in de burchtruïne.</p>
<br />
<p class=""discreet"">Meer vernemen...</p>
<ul><li>
<p class=""discreet""><a href=""http://www.bouillon-initiative.be/"" target=""_blank"">Bouillon 
initiative</a></p>
</li></ul>
<ul><li>
<p class=""discreet""><a href=""www.bouillon-tourisme.be"" target=""_blank"">Maison du 
tourisme du pays de Bouillon</a></p>
</li></ul>",Zaterdag 8 augustus 2009: Middeleeuws festival in Bouillon,,47,2009/05/18,2009/08/09,publish,
sejour-fute/festival-medieval-a-bouillon/middeleeuws-festival-vakantiewoning-gite-bouillon,Vignette,,,middeleeuws-festival-vakantiewoning-gite-bouillon,Middeleeuws festival vakantiewoning gite Bouillon,,"vakantieverblijf in Bouillon, Middeleeuws festival in Bouillon",,,,,publish,http://localhost:6080/gites_wallons/plone/sejour-fute/festival-medieval-a-bouillon/middeleeuws-festival-vakantiewoning-gite-bouillon
sejour-fute/festival-medieval-a-bouillon/middeleeuws-festival-in-bouillon-vakantieverblijf,Image,,,middeleeuws-festival-in-bouillon-vakantieverblijf,Middeleeuws festival in Bouillon vakantieverblijf,,Bouillon gastenkamer en gite Middeleeuws festival,,,,,publish,http://localhost:6080/gites_wallons/plone/sejour-fute/festival-medieval-a-bouillon/middeleeuws-festival-in-bouillon-vakantieverblijf
sejour-fute/procession-notre-dame-dittre,SejourFute,fr,,procession-notre-dame-dittre,Procession Notre-Dame d'Ittre,"
<p><br />La procession de N.D. d'Ittre se déroule depuis 1384 selon un trajet traditionnel le long duquel sont placés trois reposoirs. N.D. d'Ittre fut invoquée au cours des siècles entre autres contre les épidémies de peste, les fortes fièvres et la débilité. Mais la guérison des hernies ou ruptures était sa ""spécialité"". Au 19e siècle, le pèlerinage était considéré comme le 3e en importance après Hal et Montaigu. La procession actuelle comporte à nouveau des bannières et est accompagnée de la fanfare du village et d'un groupe important de cavaliers.</p>
<p></p>
<br />
<p class=""discreet"">En savoir plus...</p>
<ul><li>
<p class=""discreet""><a href=""http://www.si-ittre.be/"" target=""_blank"">Syndicat d'initiative d'Ittre</a></p>
</li></ul>
<ul><li>
<p class=""discreet""><a href=""http://www.tourisme-roman-pais.be/"" target=""_blank"">Maison du tourisme de Roman Pais</a></p>
</li></ul>
","Samedi 15 août 2009, procession Notre-Dame d'Ittre",,40,2009/05/19,2009/08/16,publish,
sejour-fute/procession-notre-dame-dittre/procession-notre-dame-d-ittre-logement-gite-ittre,Vignette,,,procession-notre-dame-d-ittre-logement-gite-ittre,Procession Notre-Dame d'Ittre logement gîte Ittre,,"Logement à proximité d'Ittre, Procession Notre-Dame d'Ittre",,,,,publish,http://localhost:6080/gites_wallons/plone/sejour-fute/procession-notre-dame-dittre/procession-notre-dame-d-ittre-logement-gite-ittre
sejour-fute/27eme-regate-internationale-des-baignoires,SejourFute,fr,,27eme-regate-internationale-des-baignoires,Régate des baignoires de Dinant,"
<div align=""center""><br /></div>
<div align=""center""><img class=""image-inline"" src=""27eme-regate-internationale-des-baignoires-logement"" alt=""27ème régate internationale des baignoires logement"" /><br /></div>
<p><br />Manifestation sportive et folklorique, cette régate met en compétition de nombreuses baignoires aménagées de façon aussi insolite qu'originale et capables de se maintenir sur l'eau devant plus de 20.000 personnes.</p>
<p></p>
<br />
<p class=""discreet"">En savoir plus...</p>
<ul><li>
<p class=""discreet""><a href=""http://baignoires.canalblog.com"" target=""_blank"">Régate des baignoires de Dinant</a></p>
</li></ul>
<ul><li>
<p class=""discreet""><a href=""http://www.dinant-tourisme.com/"" target=""_blank"">Maison du tourisme Haute Meuse Dinantaise</a></p>
</li></ul>
","Samedi 15 août 2009, 27ème régate internationale des baignoires de Dinant",,33,2009/05/19,2009/08/16,publish,
sejour-fute/27eme-regate-internationale-des-baignoires/27eme-regate-internationale-des-baignoires-logement,Image,,,27eme-regate-internationale-des-baignoires-logement,27ème régate internationale des baignoires logement,,27ème régate internationale des baignoires de Dinant gîte et chambre d'hotes,,,,,publish,http://localhost:6080/gites_wallons/plone/sejour-fute/27eme-regate-internationale-des-baignoires/27eme-regate-internationale-des-baignoires-logement
sejour-fute/27eme-regate-internationale-des-baignoires/27eme-regate-internationale-des-baignoires-gite-logement-dinant,Vignette,,,27eme-regate-internationale-des-baignoires-gite-logement-dinant,27ème régate internationale des baignoires gîte logement Dinant,,"Logement à proximité de Dinant, 27ème régate internationale des baignoires",,,,,publish,http://localhost:6080/gites_wallons/plone/sejour-fute/27eme-regate-internationale-des-baignoires/27eme-regate-internationale-des-baignoires-gite-logement-dinant
sejour-fute/verdurrock,SejourFute,fr,,verdurrock,Verdur Rock à la Citadelle de Namur,"
<p align=""center""><img class=""image-inline"" src=""verdur-rock-a-namur-logement"" alt=""Verdur Rock à Namur logement"" /><br /></p>
<p>Le festival Verdur Rock est le festival le plus ancien de Wallonie.</p>
<p>Ce festival gratuit se déroule dans le magnifique site du théâtre de verdure à la Citadelle de Namur.  Il propose une affiche toujours moderne et éclectique dans un cadre et une ambiance des plus conviviales.  Un éventail assez large de musiques actuelles et des groupes toujours très performants sont présents devant un public de plus en plus large.</p>
<p>Le festival débute à 11h avec le concours du Verdur Rock (5 groupes sélectionnés pour la finale) et se poursuit jusqu'à 01h30 avec 7 groupes belges confirmés ou internationaux reconnus : Sold Out, Hollywood Porn Stars, Monsoon...</p>
<p><i><b>Entrée gratuite!</b></i></p>
<p></p>
<p class=""discreet"">En savoir plus...</p>
<ul><li>
<p class=""discreet""><a href=""http://www.verdur-rock.be"" target=""_blank"">Verdur'rock</a></p>
</li></ul>
<ul><li>
<p class=""discreet""><a href=""http://www.mtpn.be/"" target=""_blank"">Maison du tourisme du pays de Namur</a></p>
</li></ul>
","Samedi 27 juin 2009, 25ème festival Verdur Rock à Namur",,34,2009/05/12,2009/06/28,publish,
